KEY	VALUE	COMMENTS
__id	jp
tut.lesson-16.6	最後に、<b>財務</b>に目を配ることだ。お金は商売の歯車の潤滑油と言われるように、もしお金が足りなくなったら、このビジネス全体が止まってしまうだろう。
tut.lesson-16.7	こんなに早く成功するとは思わなかったよ、がんばってな。\nまた、必要であればアドバイスするけど、それまでは自分で頑張ってみてくれ。\n大都会を楽しんで！\n\n<i>(これでメインのチュートリアルがオフになります。メインメニューの設定からオンに戻すことができます。)</i>
tut.event.title	ゲームプレイヒント
tut.event.movementpts	<sprite name="ui movement pts"> 移動ポイントが無くなったんですね。 各ターンの開始時に回復します。画面上部の<b>次のターン</b> を押すと次のターンに進みます。
tut.event.actionpts	<sprite name="ui action pts"> アクションポイントが無くなったんですね。  各ターンの開始時に回復します。画面上部の<b>次のターン</b> を押すと次のターンに進みます。
tut.event.goon	{groupname}に会いましたね！\n彼らは、街のあちこちにいる小さなトラブルメーカーだ。組織とは違い一角を占拠しているため、独占欲が強い反面、野心も乏しい。\n仲が良ければ、違法な商品を分けてくれたり、別の方法で助けてくれたりするかもしれません。しかし、もし喧嘩をしたいのなら、ただ会話をして、相手を侮辱し、何が起こるか見てみることだ。
tut.event.gang	{groupname}に会いましたね！\nこれは他の組織的な団体の1つです。あなたと同じように、禁酒法から利益を得ることに関心があり、資源や顧客をめぐってあなたと競争する可能性があります。\n平和的にアプローチするもよし、そうでない場合もよし、それはあなた次第です。ただ、相手に対して自分がどれだけ強いか、そして侮辱や怪我はすぐには忘れられないということは覚えておいてください。
tut.event.cop	{groupname}に会いましたね！\n警察官は、ヒートが高いコーナーに突撃したり、地区を巡回して不良を捕まえたりします。\nそのためには、共通の友人から推薦された署員と仲良くなり、その署員を買収して、あなたの活動を無視するように仕向けることも有効でしょう。
tut.event.prod.complete	あるビジネスの生産サイクルが終了しました。生産された製品は、あなたの建物の倉庫に保管されています。
tut.event.prod.stalled	あるビジネスが停滞している。これは多くの場合、原料の不足が原因です。自分のビジネスをチェックして、必要な材料がすべて揃っていることを確認しましょう。
tut.event.levelup	構成員が新しいレベルに到達しました！\n<sprite name="xp general">経験値テロップをクリックすると、新しい能力を選ぶことができます。
tut.event.outpost-can-expand	あなたのフロントの1人は、あなたのテリトリーをさらに拡大する準備ができている。\nあなたのフロントを訪問し、新しいコーナーでリスペクトを高めるために彼らにお金を払おう。リスペクトは多いに越したことはない!
tut.event.outpost-urgent	前線のひとつが、緊急にあなたのサポートを必要としています。\n経費をまかなえなくなったフロントは、やがて閉鎖され、テリトリーのコーナーからリスペクトを失い、あなたのシマから出て行ってしまうでしょう\n<sprite name="ui pip front needs urgent">の封筒アイコンがある建物を探して、すぐに訪問してください。
